INSEE_COM;I_CD_POST_SIEGE;num_TC;CDCOM_TC;num_TCABS;CDCOM_TCABS 
2231;A02231;102084;A02408;100226;A02691
2232;A02232;100227;A02722;100227;A02722
2233;A02233;100227;A02722;100227;A02722
2234;A02234;102084;A02408;100226;A02691
2235;A02235;102084;A02408;100226;A02691
2236;A02236;100225;A02173;100226;A02691
2237;A02237;102084;A02408;100226;A02691
2238;A02238;102084;A02408;100226;A02691
2239;A02239;100227;A02722;100227;A02722
2240;A02240;100226;A02691;100226;A02691
2241;A02241;100227;A02722;100227;A02722
2242;A02242;100227;A02722;100227;A02722
2243;A02243;100227;A02722;100227;A02722
2244;A02244;100228;A02789;100226;A02691
2245;A02245;100227;A02722;100227;A02722
2246;A02246;100226;A02691;100226;A02691
2247;A02247;;;;
2248;A02248;102084;A02408;100226;A02691
2249;A02249;100227;A02722;100227;A02722
2250;A02250;102084;A02408;100226;A02691
2251;A02251;102084;A02408;100226;A02691
2252;A02252;102084;A02408;100226;A02691
2253;A02253;100227;A02722;100227;A02722
2254;A02254;100227;A02722;100227;A02722
2255;A02255;100227;A02722;100227;A02722
2256;A02256;102084;A02408;100226;A02691
2257;A02257;100226;A02691;100226;A02691
2258;A02258;100227;A02722;100227;A02722
2259;A02259;100227;A02722;100227;A02722
2260;A02260;100225;A02173;100226;A02691
2261;A02261;102084;A02408;100226;A02691
2262;A02262;100225;A02173;100226;A02691
2263;A02263;100227;A02722;100227;A02722
2264;A02264;102084;A02408;100226;A02691
2265;A02265;102084;A02408;100226;A02691
2266;A02266;102084;A02408;100226;A02691
2267;A02267;100227;A02722;100227;A02722
2268;A02268;100227;A02722;100227;A02722
2269;A02269;100228;A02789;100226;A02691
2270;A02270;100226;A02691;100226;A02691
2271;A02271;100227;A02722;100227;A02722
2272;A02272;100227;A02722;100227;A02722
2273;A02273;100226;A02691;100226;A02691
2274;A02274;102084;A02408;100226;A02691
2275;A02275;100228;A02789;100226;A02691
2276;A02276;100228;A02789;100226;A02691
2277;A02277;100227;A02722;100227;A02722
2278;A02278;100228;A02789;100226;A02691
2279;A02279;100227;A02722;100227;A02722
2280;A02280;100227;A02722;100227;A02722
2281;A02281;100227;A02722;100227;A02722
2282;A02282;102084;A02408;100226;A02691
2283;A02283;102084;A02408;100226;A02691
2284;A02284;100228;A02789;100226;A02691
2285;A02285;;;;
2286;A02286;100228;A02789;100226;A02691
2287;A02287;100226;A02691;100226;A02691
2288;A02288;100226;A02691;100226;A02691
2289;A02289;100227;A02722;100227;A02722
2290;A02290;100227;A02722;100227;A02722
2291;A02291;100226;A02691;100226;A02691
2292;A02292;100227;A02722;100227;A02722
2293;A02293;100226;A02691;100226;A02691
2294;A02294;102084;A02408;100226;A02691
2295;A02295;100228;A02789;100226;A02691
2296;A02296;100226;A02691;100226;A02691
2297;A02297;100227;A02722;100227;A02722
2298;A02298;100228;A02789;100226;A02691
2299;A02299;102084;A02408;100226;A02691
2300;A02300;;;;
2301;A02301;102084;A02408;100226;A02691
2302;A02302;100227;A02722;100227;A02722
2303;A02303;100226;A02691;100226;A02691
2304;A02304;100225;A02173;100226;A02691
2305;A02305;100227;A02722;100227;A02722
2306;A02306;100226;A02691;100226;A02691
2307;A02307;100227;A02722;100227;A02722
2308;A02308;100228;A02789;100226;A02691
2309;A02309;102084;A02408;100226;A02691
2310;A02310;100226;A02691;100226;A02691
2311;A02311;100227;A02722;100227;A02722
2312;A02312;100228;A02789;100226;A02691
2313;A02313;100228;A02789;100226;A02691
2314;A02314;;;;
2315;A02315;100226;A02691;100226;A02691
2316;A02316;100227;A02722;100227;A02722
2317;A02317;100226;A02691;100226;A02691
2318;A02318;100225;A02173;100226;A02691
2319;A02319;100226;A02691;100226;A02691
2320;A02320;100226;A02691;100226;A02691
2321;A02321;100228;A02789;100226;A02691
2322;A02322;100226;A02691;100226;A02691
2323;A02323;100226;A02691;100226;A02691
2324;A02324;100228;A02789;100226;A02691
2325;A02325;100227;A02722;100227;A02722
2326;A02326;100227;A02722;100227;A02722
2327;A02327;100226;A02691;100226;A02691
2328;A02328;100227;A02722;100227;A02722
2329;A02329;100225;A02173;100226;A02691
2330;A02330;100226;A02691;100226;A02691
2331;A02331;100228;A02789;100226;A02691
2332;A02332;100227;A02722;100227;A02722
2333;A02333;100225;A02173;100226;A02691
2334;A02334;100226;A02691;100226;A02691
2335;A02335;100225;A02173;100226;A02691
2336;A02336;100225;A02173;100226;A02691
2337;A02337;100228;A02789;100226;A02691
2338;A02338;102084;A02408;100226;A02691
2339;A02339;100227;A02722;100227;A02722
2340;A02340;100226;A02691;100226;A02691
2341;A02341;100228;A02789;100226;A02691
2342;A02342;100228;A02789;100226;A02691
2343;A02343;100226;A02691;100226;A02691
2344;A02344;102084;A02408;100226;A02691
2345;A02345;100226;A02691;100226;A02691
2346;A02346;102084;A02408;100226;A02691
2347;A02347;100227;A02722;100227;A02722
2348;A02348;100227;A02722;100227;A02722
2349;A02349;102084;A02408;100226;A02691
2350;A02350;102084;A02408;100226;A02691
2351;A02351;100227;A02722;100227;A02722
2352;A02352;100226;A02691;100226;A02691
2353;A02353;102084;A02408;100226;A02691
2354;A02354;102084;A02408;100226;A02691
2355;A02355;100226;A02691;100226;A02691
2356;A02356;100227;A02722;100227;A02722
2357;A02357;100228;A02789;100226;A02691
2358;A02358;100228;A02789;100226;A02691
2359;A02359;100226;A02691;100226;A02691
2360;A02360;102084;A02408;100226;A02691
2361;A02361;100228;A02789;100226;A02691
2362;A02362;100225;A02173;100226;A02691
2363;A02363;100225;A02173;100226;A02691
2364;A02364;102084;A02408;100226;A02691
2365;A02365;;;;
2366;A02366;100228;A02789;100226;A02691
2367;A02367;100226;A02691;100226;A02691
2368;A02368;100227;A02722;100227;A02722
2369;A02369;100228;A02789;100226;A02691
2370;A02370;100226;A02691;100226;A02691
2371;A02371;100226;A02691;100226;A02691
2372;A02372;100227;A02722;100227;A02722
2373;A02373;100228;A02789;100226;A02691
2374;A02374;100226;A02691;100226;A02691
2375;A02375;100227;A02722;100227;A02722
2376;A02376;100228;A02789;100226;A02691
2377;A02377;100228;A02789;100226;A02691
2378;A02378;100228;A02789;100226;A02691
2379;A02379;100228;A02789;100226;A02691
2380;A02380;100226;A02691;100226;A02691
2381;A02381;100228;A02789;100226;A02691
2382;A02382;100226;A02691;100226;A02691
2383;A02383;100226;A02691;100226;A02691
2384;A02384;100228;A02789;100226;A02691
2385;A02385;100228;A02789;100226;A02691
2386;A02386;100228;A02789;100226;A02691
2387;A02387;100226;A02691;100226;A02691
2388;A02388;100228;A02789;100226;A02691
2389;A02389;100227;A02722;100227;A02722
2390;A02390;100226;A02691;100226;A02691
2391;A02391;100228;A02789;100226;A02691
2392;A02392;100226;A02691;100226;A02691
2393;A02393;100227;A02722;100227;A02722
2394;A02394;;;;
2395;A02395;100225;A02173;100226;A02691
2396;A02396;102084;A02408;100226;A02691
2397;A02397;100226;A02691;100226;A02691
2398;A02398;100227;A02722;100227;A02722
2399;A02399;102084;A02408;100226;A02691
2400;A02400;100227;A02722;100227;A02722
2401;A02401;100228;A02789;100226;A02691
2402;A02402;100226;A02691;100226;A02691
2403;A02403;100228;A02789;100226;A02691
2404;A02404;100228;A02789;100226;A02691
2405;A02405;100228;A02789;100226;A02691
2406;A02406;100225;A02173;100226;A02691
2407;A02407;102084;A02408;100226;A02691
2408;A02408;102084;A02408;100226;A02691
2409;A02409;102084;A02408;100226;A02691
2410;A02410;100227;A02722;100227;A02722
2411;A02411;100227;A02722;100227;A02722
2412;A02412;100227;A02722;100227;A02722
2413;A02413;102084;A02408;100226;A02691
2414;A02414;100228;A02789;100226;A02691
2415;A02415;100227;A02722;100227;A02722
2416;A02416;100228;A02789;100226;A02691
2417;A02417;100226;A02691;100226;A02691
2418;A02418;100228;A02789;100226;A02691
2419;A02419;100228;A02789;100226;A02691
2420;A02420;100226;A02691;100226;A02691
2421;A02421;100227;A02722;100227;A02722
2422;A02422;100228;A02789;100226;A02691
2423;A02423;100225;A02173;100226;A02691
2424;A02424;100227;A02722;100227;A02722
2425;A02425;100228;A02789;100226;A02691
2426;A02426;100226;A02691;100226;A02691
2427;A02427;100227;A02722;100227;A02722
2428;A02428;100227;A02722;100227;A02722
2429;A02429;102084;A02408;100226;A02691
2430;A02430;102084;A02408;100226;A02691
2431;A02431;100225;A02173;100226;A02691
2432;A02432;100227;A02722;100227;A02722
2433;A02433;102084;A02408;100226;A02691
2434;A02434;102084;A02408;100226;A02691
2435;A02435;100228;A02789;100226;A02691
2436;A02436;;;;
2437;A02437;;;;
2438;A02438;100227;A02722;100227;A02722
2439;A02439;100227;A02722;100227;A02722
2440;A02440;102084;A02408;100226;A02691
2441;A02441;100227;A02722;100227;A02722
2442;A02442;100227;A02722;100227;A02722
2443;A02443;100227;A02722;100227;A02722
2444;A02444;100228;A02789;100226;A02691
2445;A02445;100228;A02789;100226;A02691
2446;A02446;100226;A02691;100226;A02691
2447;A02447;100227;A02722;100227;A02722
2448;A02448;102084;A02408;100226;A02691
2449;A02449;100227;A02722;100227;A02722
2450;A02450;100228;A02789;100226;A02691
2451;A02451;100226;A02691;100226;A02691
2452;A02452;100226;A02691;100226;A02691
2453;A02453;102084;A02408;100226;A02691
2454;A02454;102084;A02408;100226;A02691
2455;A02455;100228;A02789;100226;A02691
2456;A02456;100225;A02173;100226;A02691
2457;A02457;102084;A02408;100226;A02691
2458;A02458;100227;A02722;100227;A02722
2459;A02459;100226;A02691;100226;A02691
2460;A02460;102084;A02408;100226;A02691
2461;A02461;100225;A02173;100226;A02691
2462;A02462;100227;A02722;100227;A02722
2463;A02463;100228;A02789;100226;A02691
2464;A02464;100227;A02722;100227;A02722
2465;A02465;100227;A02722;100227;A02722
2466;A02466;100227;A02722;100227;A02722
2467;A02467;100227;A02722;100227;A02722
2468;A02468;102084;A02408;100226;A02691
2469;A02469;100228;A02789;100226;A02691
2470;A02470;100228;A02789;100226;A02691
2471;A02471;102084;A02408;100226;A02691
2472;A02472;102084;A02408;100226;A02691
2473;A02473;100225;A02173;100226;A02691
2474;A02474;100225;A02173;100226;A02691
2475;A02475;102084;A02408;100226;A02691
2476;A02476;100228;A02789;100226;A02691
2477;A02477;100227;A02722;100227;A02722
2478;A02478;102084;A02408;100226;A02691
2479;A02479;100227;A02722;100227;A02722
2480;A02480;102084;A02408;100226;A02691
2481;A02481;100226;A02691;100226;A02691
2482;A02482;102084;A02408;100226;A02691
2483;A02483;100226;A02691;100226;A02691
2484;A02484;100227;A02722;100227;A02722
2485;A02485;100227;A02722;100227;A02722
2486;A02486;102084;A02408;100226;A02691
2487;A02487;100227;A02722;100227;A02722
2488;A02488;100228;A02789;100226;A02691
2489;A02489;102084;A02408;100226;A02691
2490;A02490;102084;A02408;100226;A02691
2491;A02491;100228;A02789;100226;A02691
2492;A02492;100225;A02173;100226;A02691
2493;A02493;102084;A02408;100226;A02691
2494;A02494;100228;A02789;100226;A02691
2495;A02495;100228;A02789;100226;A02691
2496;A02496;100227;A02722;100227;A02722
2497;A02497;102084;A02408;100226;A02691
2498;A02498;102084;A02408;100226;A02691
2499;A02499;102084;A02408;100226;A02691
2500;A02500;100226;A02691;100226;A02691
2501;A02501;102084;A02408;100226;A02691
2502;A02502;102084;A02408;100226;A02691
2503;A02503;100226;A02691;100226;A02691
2504;A02504;100226;A02691;100226;A02691
2505;A02505;100227;A02722;100227;A02722
2506;A02506;100227;A02722;100227;A02722
2507;A02507;100227;A02722;100227;A02722
2508;A02508;102084;A02408;100226;A02691
2509;A02509;100227;A02722;100227;A02722
2510;A02510;100227;A02722;100227;A02722
2511;A02511;100226;A02691;100226;A02691
2512;A02512;100227;A02722;100227;A02722
2513;A02513;102084;A02408;100226;A02691
2514;A02514;100227;A02722;100227;A02722
2515;A02515;100227;A02722;100227;A02722
2516;A02516;102084;A02408;100226;A02691
2517;A02517;102084;A02408;100226;A02691
2518;A02518;100227;A02722;100227;A02722
2519;A02519;102084;A02408;100226;A02691
2520;A02520;100227;A02722;100227;A02722
2521;A02521;100227;A02722;100227;A02722
2522;A02522;100228;A02789;100226;A02691
2523;A02523;100227;A02722;100227;A02722
2524;A02524;100227;A02722;100227;A02722
2525;A02525;100226;A02691;100226;A02691
2526;A02526;102084;A02408;100226;A02691
2527;A02527;100227;A02722;100227;A02722
2528;A02528;100227;A02722;100227;A02722
2529;A02529;102084;A02408;100226;A02691
2530;A02530;102084;A02408;100226;A02691
2531;A02531;102084;A02408;100226;A02691
2532;A02532;100226;A02691;100226;A02691
2533;A02533;100227;A02722;100227;A02722
2534;A02534;102084;A02408;100226;A02691
2535;A02535;100228;A02789;100226;A02691
2536;A02536;100227;A02722;100227;A02722
2537;A02537;100227;A02722;100227;A02722
2538;A02538;100227;A02722;100227;A02722
2539;A02539;100226;A02691;100226;A02691
2540;A02540;100227;A02722;100227;A02722
2541;A02541;102084;A02408;100226;A02691
2542;A02542;100225;A02173;100226;A02691
2543;A02543;100227;A02722;100227;A02722
2544;A02544;100228;A02789;100226;A02691
2545;A02545;102084;A02408;100226;A02691
2546;A02546;100225;A02173;100226;A02691
2547;A02547;100228;A02789;100226;A02691
2548;A02548;100228;A02789;100226;A02691
2549;A02549;100226;A02691;100226;A02691
2550;A02550;102084;A02408;100226;A02691
2551;A02551;100227;A02722;100227;A02722
2552;A02552;100226;A02691;100226;A02691
2553;A02553;102084;A02408;100226;A02691
2554;A02554;100227;A02722;100227;A02722
2555;A02555;100227;A02722;100227;A02722
2556;A02556;102084;A02408;100226;A02691
2557;A02557;100227;A02722;100227;A02722
2558;A02558;100228;A02789;100226;A02691
2559;A02559;102084;A02408;100226;A02691
2560;A02560;102084;A02408;100226;A02691
2561;A02561;102084;A02408;100226;A02691
2562;A02562;100227;A02722;100227;A02722
2563;A02563;100228;A02789;100226;A02691
2564;A02564;100227;A02722;100227;A02722
2565;A02565;102084;A02408;100226;A02691
2566;A02566;100225;A02173;100226;A02691
2567;A02567;100228;A02789;100226;A02691
2568;A02568;100227;A02722;100227;A02722
2569;A02569;100228;A02789;100226;A02691
2570;A02570;100226;A02691;100226;A02691
2571;A02571;100226;A02691;100226;A02691
2572;A02572;102084;A02408;100226;A02691
2573;A02573;102084;A02408;100226;A02691
2574;A02574;100228;A02789;100226;A02691
2575;A02575;100226;A02691;100226;A02691
2576;A02576;100227;A02722;100227;A02722
2577;A02577;100227;A02722;100227;A02722
2578;A02578;102084;A02408;100226;A02691
2579;A02579;100227;A02722;100227;A02722
2580;A02580;100227;A02722;100227;A02722
2581;A02581;100227;A02722;100227;A02722
2582;A02582;102084;A02408;100226;A02691
2583;A02583;102084;A02408;100226;A02691
2584;A02584;100228;A02789;100226;A02691
2585;A02585;100227;A02722;100227;A02722
2586;A02586;102084;A02408;100226;A02691
2587;A02587;102084;A02408;100226;A02691
2588;A02588;102084;A02408;100226;A02691
2589;A02589;100227;A02722;100227;A02722
2590;A02590;100227;A02722;100227;A02722
2591;A02591;102084;A02408;100226;A02691
2592;A02592;100226;A02691;100226;A02691
2593;A02593;100227;A02722;100227;A02722
2594;A02594;100227;A02722;100227;A02722
2595;A02595;100227;A02722;100227;A02722
2596;A02596;100227;A02722;100227;A02722
2597;A02597;100227;A02722;100227;A02722
2598;A02598;100227;A02722;100227;A02722
2599;A02599;100225;A02173;100226;A02691
2600;A02600;102084;A02408;100226;A02691
2601;A02601;102084;A02408;100226;A02691
2602;A02602;102084;A02408;100226;A02691
2603;A02603;;;;
2604;A02604;100226;A02691;100226;A02691
2605;A02605;100226;A02691;100226;A02691
2606;A02606;100227;A02722;100227;A02722
2607;A02607;100227;A02722;100227;A02722
2608;A02608;100228;A02789;100226;A02691
2609;A02609;102084;A02408;100226;A02691
2610;A02610;100227;A02722;100227;A02722
2611;A02611;;;;
2612;A02612;100227;A02722;100227;A02722
2613;A02613;102084;A02408;100226;A02691
2614;A02614;100226;A02691;100226;A02691
2615;A02615;100226;A02691;100226;A02691
2616;A02616;100225;A02173;100226;A02691
2617;A02617;102084;A02408;100226;A02691
2618;A02618;100226;A02691;100226;A02691
2619;A02619;102084;A02408;100226;A02691
2620;A02620;100227;A02722;100227;A02722
2621;A02621;102084;A02408;100226;A02691
2622;A02622;100227;A02722;100227;A02722
2623;A02623;100228;A02789;100226;A02691
2624;A02624;100228;A02789;100226;A02691
2625;A02625;100228;A02789;100226;A02691
2626;A02626;102084;A02408;100226;A02691
2627;A02627;102084;A02408;100226;A02691
2628;A02628;100227;A02722;100227;A02722
2629;A02629;100228;A02789;100226;A02691
2630;A02630;;;;
2631;A02631;100225;A02173;100226;A02691
2632;A02632;100225;A02173;100226;A02691
2633;A02633;100227;A02722;100227;A02722
2634;A02634;102084;A02408;100226;A02691
2635;A02635;100226;A02691;100226;A02691
2636;A02636;100226;A02691;100226;A02691
2637;A02637;100226;A02691;100226;A02691
2638;A02638;102084;A02408;100226;A02691
2639;A02639;100226;A02691;100226;A02691
2640;A02640;100226;A02691;100226;A02691
2641;A02641;102084;A02408;100226;A02691
2642;A02642;102084;A02408;100226;A02691
2643;A02643;100227;A02722;100227;A02722
2644;A02644;100227;A02722;100227;A02722
2645;A02645;100227;A02722;100227;A02722
2646;A02646;100227;A02722;100227;A02722
2647;A02647;100228;A02789;100226;A02691
2648;A02648;100226;A02691;100226;A02691
2649;A02649;100227;A02722;100227;A02722
2650;A02650;100228;A02789;100226;A02691
2651;A02651;100225;A02173;100226;A02691
2652;A02652;100228;A02789;100226;A02691
2653;A02653;100227;A02722;100227;A02722
2654;A02654;100228;A02789;100226;A02691
2655;A02655;100227;A02722;100227;A02722
2656;A02656;102084;A02408;100226;A02691
2657;A02657;100228;A02789;100226;A02691
2658;A02658;100226;A02691;100226;A02691
2659;A02659;100226;A02691;100226;A02691
2660;A02660;102084;A02408;100226;A02691
2661;A02661;102084;A02408;100226;A02691
2662;A02662;100227;A02722;100227;A02722
2663;A02663;100227;A02722;100227;A02722
2664;A02664;100227;A02722;100227;A02722
2665;A02665;100227;A02722;100227;A02722
2666;A02666;102084;A02408;100226;A02691
2667;A02667;100227;A02722;100227;A02722
2668;A02668;100228;A02789;100226;A02691
2669;A02669;100227;A02722;100227;A02722
2670;A02670;100228;A02789;100226;A02691
2671;A02671;100225;A02173;100226;A02691
2672;A02672;100227;A02722;100227;A02722
2673;A02673;100227;A02722;100227;A02722
2674;A02674;100228;A02789;100226;A02691
2675;A02675;102084;A02408;100226;A02691
2676;A02676;102084;A02408;100226;A02691
2677;A02677;100227;A02722;100227;A02722
2678;A02678;102084;A02408;100226;A02691
2679;A02679;100227;A02722;100227;A02722
2680;A02680;100225;A02173;100226;A02691
2681;A02681;100228;A02789;100226;A02691
2682;A02682;100227;A02722;100227;A02722
2683;A02683;100228;A02789;100226;A02691
2684;A02684;100228;A02789;100226;A02691
2685;A02685;100225;A02173;100226;A02691
2686;A02686;100225;A02173;100226;A02691
2687;A02687;100227;A02722;100227;A02722
2688;A02688;100228;A02789;100226;A02691
2689;A02689;102084;A02408;100226;A02691
2690;A02690;102084;A02408;100226;A02691
2691;A02691;100226;A02691;100226;A02691
2692;A02692;;;;
2693;A02693;100227;A02722;100227;A02722
2694;A02694;100226;A02691;100226;A02691
2695;A02695;100227;A02722;100227;A02722
2696;A02696;102084;A02408;100226;A02691
2697;A02697;102084;A02408;100226;A02691
2698;A02698;100227;A02722;100227;A02722
