"ANNEEMOIS";"num_TC";"TC_VOL"
"200501";100304;12
"200501";100306;54
"200501";100307;6
"200501";100309;36
"200501";100310;2
"200501";100311;6
"200501";100314;46
"200501";100317;4
"200501";100318;4
"200501";100319;8
"200501";100321;4
"200501";100322;14
"200501";100323;10
"200501";100325;2
"200501";100327;6
"200501";100328;0
"200501";100329;6
"200501";100331;2
"200501";100332;8
"200501";100334;2
"200501";100335;16
"200501";100336;4
"200501";100338;6
"200501";100339;2
"200501";100340;14
"200501";100344;14
"200501";100346;0
"200501";100347;2
"200501";100350;4
"200501";100352;16
"200501";100353;2
"200501";100356;4
"200501";100359;18
"200501";100360;2
"200501";100362;18
"200501";100363;4
"200501";100365;2
"200501";100367;8
"200501";100368;2
"200501";100369;24
"200501";100370;22
"200501";100371;18
"200501";100372;2
"200501";100373;10
"200501";100375;6
"200501";100380;16
"200501";100381;8
"200501";100386;18
"200501";100390;8
"200501";100392;6
"200501";100394;6
"200501";100395;16
"200501";100396;22
"200501";100398;4
"200501";100401;8
"200501";100405;0
"200501";100408;8
"200501";100409;10
"200501";100411;0
"200501";100416;4
"200501";100418;10
"200501";100420;30
"200501";100421;20
"200501";100424;38
"200501";100425;4
"200501";100427;8
"200501";100429;4
"200501";100430;16
"200501";100431;8
"200501";100433;2
"200501";100434;10
"200501";100436;30
"200501";100437;32
"200501";100438;20
"200501";100440;4
"200501";100441;14
"200501";100442;6
"200501";100445;4
"200501";100447;4
"200501";100448;14
"200501";100449;22
"200501";100450;20
"200501";100451;42
"200501";100452;18
"200501";100453;10
"200501";102791;10
"200501";102799;6
"200501";102807;2
"200501";102982;10
"200501";102990;26
"200501";102998;8
"200501";103006;4
"200501";915274;48
"200501";919321;2
"200501";937484;2
"200501";937485;6
"200501";937486;2
"200501";937487;4
"200501";937488;0
"200502";100224;6
"200502";100226;10
"200502";100227;2
"200502";100229;4
"200502";100230;12
"200502";100232;0
"200502";100233;2
"200502";100234;16
"200502";100235;16
"200502";100236;6
"200502";100238;50
"200502";100240;4
"200502";100242;4
"200502";100244;10
"200502";100245;10
"200502";100248;4
"200502";100251;0
"200502";100253;24
"200502";100255;56
"200502";100256;12
"200502";100257;16
"200502";100259;10
"200502";100263;4
"200502";100265;6
"200502";100267;0
"200502";100272;18
"200502";100274;6
"200502";100275;8
"200502";100276;6
"200502";100278;4
"200502";100279;0
"200502";100284;10
"200502";100287;6
"200502";100288;14
"200502";100289;4
"200502";100291;8
"200502";100293;8
"200502";100295;2
"200502";100298;4
"200502";100300;2
"200502";100302;12
"200502";100304;18
"200502";100306;38
"200502";100307;2
"200502";100309;46
"200502";100310;4
"200502";100311;20
"200502";100314;32
"200502";100317;6
"200502";100318;6
"200502";100319;4
"200502";100321;16
"200502";100322;20
"200502";100323;2
"200502";100325;12
"200502";100327;0
"200502";100328;0
"200502";100329;10
"200502";100331;6
"200502";100332;18
"200502";100334;0
"200502";100335;18
"200502";100336;12
"200502";100338;14
"200502";100339;10
"200502";100340;10
"200502";100344;20
"200502";100346;2
"200502";100347;6
"200502";100350;2
"200502";100352;2
"200502";100353;4
"200502";100356;8
"200502";100358;6
"200502";100359;22
"200502";100360;4
"200502";100362;6
"200502";100363;10
"200502";100365;6
"200502";100367;10
"200502";100368;4
"200502";100369;10
"200502";100370;12
"200502";100371;8
"200502";100372;4
"200502";100373;8
"200502";100375;6
"200502";100380;10
"200502";100381;20
"200502";100386;10
"200502";100390;10
"200502";100392;6
"200502";100394;2
"200502";100395;14
"200502";100396;16
"200502";100398;8
"200502";100401;10
"200502";100405;4
"200502";100408;18
"200502";100409;16
"200502";100411;6
"200502";100416;6
"200502";100418;10
"200502";100420;16
"200502";100421;26
"200502";100424;34
"200502";100425;6
"200502";100427;14
"200502";100429;8
"200502";100430;4
"200502";100431;6
"200502";100433;10
"200502";100434;8
"200502";100436;36
"200502";100437;10
"200502";100438;10
"200502";100440;0
"200502";100441;10
"200502";100442;6
"200502";100445;2
"200502";100447;2
"200502";100448;12
"200502";100449;8
"200502";100450;26
"200502";100451;58
"200502";100452;24
"200502";100453;4
"200502";102791;6
"200502";102799;2
"200502";102807;2
"200502";102982;2
"200502";102990;16
"200502";102998;0
"200502";103006;8
"200502";915274;60
"200502";919321;2
"200502";937484;0
"200502";937485;2
"200502";937486;6
"200502";937487;0
"200502";937488;2
"200503";100224;8
"200503";100226;6
"200503";100227;6
"200503";100229;2
"200503";100230;4
"200503";100232;2
"200503";100233;2
"200503";100234;26
"200503";100235;30
"200503";100236;8
"200503";100238;50
"200503";100240;2
"200503";100242;2
"200503";100243;4
"200503";100244;14
"200503";100245;6
"200503";100248;4
"200503";100251;6
"200503";100253;22
"200503";100255;56
"200503";100256;16
"200503";100257;6
"200503";100259;20
"200503";100263;6
"200503";100265;6
"200503";100267;4
"200503";100272;20
"200503";100274;4
"200503";100275;6
"200503";100276;6
"200503";100278;4
"200503";100279;4
"200503";100284;28
"200503";100287;2
"200503";100288;4
"200503";100289;2
"200503";100291;8
"200503";100293;10
"200503";100295;4
"200503";100298;2
"200503";100300;8
"200503";100302;4
"200503";100304;12
"200503";100306;50
"200503";100307;0
"200503";100309;42
"200503";100310;2
"200503";100311;10
"200503";100314;30
"200503";100317;6
"200503";100318;4
"200503";100319;6
"200503";100321;14
"200503";100322;14
"200503";100323;10
"200503";100325;6
"200503";100327;4
"200503";100328;0
"200503";100329;6
"200503";100331;12
"200503";100332;20
"200503";100334;8
"200503";100335;8
"200503";100336;10
"200503";100338;14
"200503";100339;6
"200503";100340;6
"200503";100344;18
"200503";100346;6
"200503";100347;8
"200503";100350;0
"200503";100352;14
"200503";100353;12
"200503";100356;4
"200503";100358;2
"200503";100359;12
"200503";100360;4
"200503";100362;14
"200503";100363;4
"200503";100365;2
"200503";100367;14
"200503";100368;8
"200503";100369;14
"200503";100370;30
"200503";100371;10
"200503";100372;4
"200503";100373;8
"200503";100375;0
"200503";100380;30
"200503";100381;10
"200503";100386;12
"200503";100390;4
"200503";100392;6
"200503";100394;6
"200503";100395;14
"200503";100396;40
"200503";100398;6
"200503";100401;18
"200503";100405;4
"200503";100408;10
"200503";100409;6
"200503";100411;2
"200503";100416;4
"200503";100418;6
"200503";100420;20
"200503";100421;16
"200503";100424;46
"200503";100425;2
"200503";100427;10
"200503";100429;6
"200503";100430;6
"200503";100431;6
"200503";100433;2
"200503";100434;12
"200503";100436;10
"200503";100437;20
"200503";100438;4
"200503";100440;2
"200503";100441;4
"200503";100442;14
"200503";100445;0
"200503";100447;10
"200503";100448;2
"200503";100449;24
"200503";100450;14
"200503";100451;30
"200503";100452;38
"200503";100453;18
"200503";102791;10
"200503";102799;8
"200503";102807;16
"200503";102982;4
"200503";102990;4
"200503";102998;2
"200503";103006;18
"200503";915274;68
"200503";919321;2
"200503";937485;8
"200503";937486;6
"200503";937487;0
"200503";937488;0
"200504";100224;16
"200504";100226;20
"200504";100227;4
"200504";100229;2
"200504";100230;2
"200504";100232;2
"200504";100233;6
"200504";100234;14
"200504";100235;18
"200504";100236;6
"200504";100238;28
"200504";100240;2
"200504";100242;12
"200504";100243;4
"200504";100244;8
"200504";100245;8
"200504";100248;8
"200504";100251;6
"200504";100253;10
"200504";100255;42
"200504";100256;8
"200504";100257;10
"200504";100259;8
"200504";100263;6
"200504";100265;2
"200504";100267;4
"200504";100272;14
"200504";100274;20
"200504";100275;6
"200504";100276;6
"200504";100278;10
"200504";100279;0
"200504";100284;8
"200504";100287;4
"200504";100288;6
"200504";100291;10
"200504";100293;6
"200504";100295;6
"200504";100298;18
"200504";100300;0
"200504";100302;2
"200504";100304;16
"200504";100306;32
"200504";100307;2
"200504";100309;34
"200504";100310;4
"200504";100311;10
"200504";100314;24
"200504";100317;2
"200504";100318;2
"200504";100319;4
"200504";100321;8
"200504";100322;18
"200504";100323;6
"200504";100325;12
"200504";100327;6
"200504";100328;4
"200504";100329;14
"200504";100331;6
"200504";100332;14
"200504";100334;10
"200504";100335;12
"200504";100336;6
"200504";100338;14
"200504";100339;2
"200504";100340;4
"200504";100344;6
"200504";100346;2
"200504";100347;2
"200504";100350;0
"200504";100352;12
"200504";100353;2
"200504";100356;2
"200504";100358;10
"200504";100359;14
"200504";100360;2
"200504";100362;2
"200504";100363;0
"200504";100365;2
"200504";100367;12
"200504";100368;8
"200504";100369;20
"200504";100370;14
"200504";100371;14
"200504";100372;8
"200504";100373;8
"200504";100375;4
"200504";100380;2
"200504";100381;18
"200504";100386;26
"200504";100390;8
"200504";100392;12
"200504";100394;2
"200504";100395;16
"200504";100396;28
"200504";100398;4
"200504";100401;10
"200504";100405;8
"200504";100408;18
"200504";100409;12
"200504";100411;4
"200504";100416;0
"200504";100418;6
"200504";100420;26
"200504";100421;24
"200504";100424;32
"200504";100425;8
"200504";100427;14
"200504";100429;4
"200504";100430;26
"200504";100433;8
"200504";100434;10
"200504";100436;18
"200504";100437;14
"200504";100438;16
"200504";100440;8
"200504";100441;2
"200504";100442;16
"200504";100445;10
"200504";100447;6
"200504";100448;2
"200504";100449;20
"200504";100450;8
"200504";100451;54
"200504";100452;14
"200504";100453;18
"200504";102791;4
"200504";102799;2
"200504";102807;6
"200504";102982;2
"200504";102990;6
"200504";102998;2
"200504";103006;2
"200504";915274;60
"200504";919321;8
"200504";937484;0
"200504";937485;12
"200504";937486;0
"200504";937488;2
"200505";100224;8
"200505";100226;0
"200505";100227;0
"200505";100229;4
"200505";100230;4
"200505";100232;2
"200505";100233;10
"200505";100234;8
"200505";100235;14
"200505";100236;4
"200505";100238;24
"200505";100240;10
"200505";100242;4
"200505";100243;2
"200505";100244;12
"200505";100245;4
"200505";100248;16
"200505";100251;2
"200505";100253;12
"200505";100255;58
"200505";100256;14
"200505";100257;4
"200505";100259;8
"200505";100263;12
"200505";100265;0
"200505";100267;10
"200505";100272;8
"200505";100274;8
"200505";100275;10
"200505";100276;4
"200505";100278;8
"200505";100279;10
"200505";100284;18
"200505";100287;6
"200505";100288;8
"200505";100289;10
"200505";100291;12
"200505";100293;6
"200505";100295;2
"200505";100298;8
"200505";100300;4
"200505";100302;2
"200505";100304;12
"200505";100306;40
"200505";100307;2
"200505";100309;28
"200505";100310;6
"200505";100311;20
"200505";100314;24
"200505";100317;8
"200505";100318;4
"200505";100319;0
"200505";100321;12
"200505";100322;26
"200505";100323;6
"200505";100325;6
"200505";100327;4
"200505";100328;6
"200505";100329;6
"200505";100331;2
"200505";100332;6
"200505";100334;2
"200505";100335;8
"200505";100336;8
"200505";100338;6
"200505";100339;0
"200505";100340;2
"200505";100344;10
"200505";100346;10
"200505";100347;2
"200505";100350;4
"200505";100352;10
"200505";100353;2
"200505";100356;0
"200505";100358;6
"200505";100359;14
"200505";100360;2
"200505";100362;6
"200505";100363;0
"200505";100365;4
"200505";100367;6
"200505";100368;4
"200505";100369;8
"200505";100370;10
"200505";100371;6
"200505";100372;2
"200505";100373;6
"200505";100375;0
"200505";100380;12
"200505";100381;10
"200505";100386;10
"200505";100390;6
"200505";100392;4
"200505";100394;4
"200505";100395;18
"200505";100396;16
"200505";100398;2
"200505";100401;8
"200505";100405;6
"200505";100408;10
"200505";100409;12
"200505";100411;0
"200505";100416;0
"200505";100418;8
"200505";100420;40
"200505";100421;20
"200505";100424;46
"200505";100425;0
"200505";100427;10
"200505";100429;4
"200505";100430;2
"200505";100431;2
"200505";100433;6
"200505";100434;14
"200505";100436;36
"200505";100437;24
"200505";100438;2
"200505";100440;8
"200505";100441;4
"200505";100442;10
"200505";100445;4
"200505";100447;2
"200505";100448;8
"200505";100449;8
"200505";100450;14
"200505";100451;50
"200505";100452;22
"200505";100453;16
"200505";102791;8
"200505";102799;12
"200505";102807;6
"200505";102982;2
"200505";102990;12
"200505";102998;2
"200505";103006;8
"200505";915274;64
"200505";919321;6
"200505";937484;4
"200505";937485;8
"200505";937486;6
"200505";937487;2
"200505";937488;6
"200506";100224;4
"200506";100226;20
"200506";100227;4
"200506";100229;6
"200506";100230;8
"200506";100232;0
"200506";100233;6
"200506";100234;12
"200506";100235;24
"200506";100236;8
"200506";100238;56
"200506";100240;6
"200506";100242;6
"200506";100243;2
"200506";100244;10
"200506";100245;0
"200506";100248;12
"200506";100251;4
"200506";100253;18
"200506";100255;52
"200506";100256;14
"200506";100257;18
"200506";100259;10
"200506";100263;4
"200506";100265;6
"200506";100267;8
"200506";100272;2
"200506";100274;4
"200506";100275;0
"200506";100276;2
"200506";100278;4
"200506";100279;8
"200506";100284;18
"200506";100287;6
"200506";100288;14
"200506";100289;2
"200506";100291;2
"200506";100293;8
"200506";100295;4
"200506";100298;10
"200506";100300;0
"200506";100302;2
"200506";100304;26
"200506";100306;50
"200506";100307;4
"200506";100309;34
"200506";100310;6
"200506";100311;6
"200506";100314;28
"200506";100317;8
"200506";100318;12
"200506";100319;8
"200506";100321;2
"200506";100322;20
"200506";100323;18
"200506";100325;12
"200506";100327;2
"200506";100328;2
"200506";100329;6
"200506";100331;0
"200506";100332;16
"200506";100334;4
"200506";100335;14
"200506";100336;16
"200506";100338;10
"200506";100339;4
"200506";100340;6
"200506";100344;10
"200506";100346;10
"200506";100347;0
"200506";100350;2
"200506";100352;10
"200506";100353;4
"200506";100356;2
"200506";100358;4
"200506";100359;10
"200506";100360;14
"200506";100362;12
"200506";100363;6
"200506";100365;4
"200506";100367;6
"200506";100368;4
"200506";100369;26
"200506";100370;26
"200506";100371;10
"200506";100372;10
"200506";100373;6
"200506";100375;0
"200506";100380;10
"200506";100381;8
"200506";100386;8
"200506";100390;0
"200506";100392;4
"200506";100394;0
"200506";100395;12
"200506";100396;26
"200506";100398;2
"200506";100401;4
"200506";100405;2
"200506";100408;14
"200506";100409;8
"200506";100411;0
"200506";100416;10
"200506";100418;10
"200506";100420;14
"200506";100421;28
"200506";100424;46
"200506";100425;16
"200506";100427;8
"200506";100429;4
"200506";100430;10
"200506";100431;18
"200506";100433;12
"200506";100434;18
"200506";100436;26
"200506";100437;22
"200506";100438;12
"200506";100440;10
"200506";100441;6
"200506";100442;6
"200506";100445;4
"200506";100447;4
"200506";100448;6
"200506";100449;8
"200506";100450;14
"200506";100451;50
"200506";100452;44
"200506";100453;22
"200506";102791;18
"200506";102799;2
"200506";102807;4
"200506";102982;2
"200506";102990;20
"200506";102998;4
"200506";103006;10
"200506";915274;64
"200506";919321;6
"200506";937484;2
"200506";937485;6
"200506";937486;4
"200506";937488;4
"200507";100224;20
"200507";100226;8
"200507";100227;14
"200507";100229;8
"200507";100230;4
"200507";100232;0
"200507";100233;4
"200507";100234;16
"200507";100235;22
"200507";100236;12
"200507";100238;38
"200507";100240;4
"200507";100242;10
"200507";100244;2
"200507";100245;10
"200507";100248;2
"200507";100251;6
"200507";100253;8
"200507";100255;32
"200507";100256;6
"200507";100257;10
"200507";100259;8
"200507";100263;2
"200507";100265;0
"200507";100267;2
"200507";100272;8
"200507";100274;6
"200507";100275;10
"200507";100276;2
"200507";100278;8
"200507";100279;4
"200507";100284;12
"200507";100287;4
"200507";100288;4
"200507";100289;0
"200507";100291;12
"200507";100293;6
"200507";100295;2
"200507";100298;14
"200507";100300;4
"200507";100302;4
"200507";100304;16
"200507";100306;24
"200507";100307;6
"200507";100309;30
"200507";100310;4
"200507";100311;8
"200507";100314;32
"200507";100317;16
"200507";100318;0
"200507";100319;4
"200507";100321;6
"200507";100322;20
"200507";100323;4
"200507";100325;16
"200507";100327;0
"200507";100328;2
"200507";100329;6
"200507";100331;10
"200507";100332;14
"200507";100334;6
"200507";100335;10
"200507";100336;8
"200507";100338;12
"200507";100340;6
"200507";100344;12
"200507";100346;4
"200507";100347;4
"200507";100350;6
"200507";100352;10
"200507";100353;0
"200507";100356;0
"200507";100358;6
"200507";100359;6
"200507";100360;6
"200507";100362;4
"200507";100363;6
"200507";100365;8
"200507";100367;14
"200507";100368;8
"200507";100369;28
"200507";100370;8
"200507";100371;2
"200507";100372;4
"200507";100373;6
"200507";100375;2
"200507";100380;26
"200507";100381;6
"200507";100386;14
"200507";100390;8
"200507";100392;6
"200507";100394;0
"200507";100395;16
"200507";100396;8
"200507";100398;6
"200507";100401;4
"200507";100405;0
"200507";100408;22
"200507";100409;16
"200507";100411;8
"200507";100416;4
"200507";100418;8
